x_local,y_local,state
2.802,0.3413,Normal
4.6437,3.3262,Orbit
8.1226,3.5341,Orbit
10.1331,0.7163,Orbit
8.8224,-2.4671,Orbit
5.4435,-3.048,Orbit
3.2019,-1.3076,Orbit
0.0,0.0,Normal
